Age-cohort,Region,Powertrain,Segment,Values
1975.0,Europe,PHEV,C,0.0
1975.0,Europe,PHEV,DE,0.0
1975.0,Europe,PHEV,SUV,0.0
1975.0,Europe,BEV,AB,0.0
1975.0,Europe,BEV,C,0.0
1975.0,Europe,BEV,DE,0.0
1975.0,Europe,BEV,SUV,0.0
1975.0,China,ICEV,AB,215271.79540238547
1975.0,China,ICEV,C,254217.50923027215
1975.0,China,ICEV,DE,326235.2288311197
1975.0,China,ICEV,SUV,138787.02269518847
1975.0,China,HEV,AB,0.0
1975.0,China,HEV,C,0.0
1975.0,China,HEV,DE,0.0
1975.0,China,HEV,SUV,0.0
1975.0,China,PHEV,AB,0.0
1975.0,China,PHEV,C,0.0
1975.0,China,PHEV,DE,0.0
1975.0,China,PHEV,SUV,0.0
1975.0,China,BEV,AB,0.0
1975.0,China,BEV,C,0.0
1975.0,China,BEV,DE,0.0
1975.0,China,BEV,SUV,0.0
1975.0,Japan and South Korea,ICEV,AB,26859449.25358663
1975.0,Japan and South Korea,ICEV,C,31718703.677741624
1975.0,Japan and South Korea,ICEV,DE,40704350.31743403
1975.0,Japan and South Korea,ICEV,SUV,17316448.660494067
1975.0,Japan and South Korea,HEV,AB,0.0
1975.0,Japan and South Korea,HEV,C,0.0
1975.0,Japan and South Korea,HEV,DE,0.0
1975.0,Japan and South Korea,HEV,SUV,0.0
1975.0,Japan and South Korea,PHEV,AB,0.0
1975.0,Japan and South Korea,PHEV,C,0.0
1975.0,Japan and South Korea,PHEV,DE,0.0
1975.0,Japan and South Korea,PHEV,SUV,0.0
1975.0,Japan and South Korea,BEV,AB,0.0
1975.0,Japan and South Korea,BEV,C,0.0
1975.0,Japan and South Korea,BEV,DE,0.0
1975.0,Japan and South Korea,BEV,SUV,0.0
1975.0,Rest of the world,ICEV,AB,2041280.0465015832
1975.0,Rest of the world,ICEV,C,2410576.4904924296
1975.0,Rest of the world,ICEV,DE,3093472.8900926113
1975.0,Rest of the world,ICEV,SUV,1316025.5369798958
1975.0,Rest of the world,HEV,AB,0.0
1975.0,Rest of the world,HEV,C,0.0
1975.0,Rest of the world,HEV,DE,0.0
1975.0,Rest of the world,HEV,SUV,0.0
1975.0,Rest of the world,PHEV,AB,0.0
1975.0,Rest of the world,PHEV,C,0.0
1975.0,Rest of the world,PHEV,DE,0.0
1975.0,Rest of the world,PHEV,SUV,0.0
1975.0,Rest of the world,BEV,AB,0.0
1975.0,Rest of the world,BEV,C,0.0
1975.0,Rest of the world,BEV,DE,0.0
1975.0,Rest of the world,BEV,SUV,0.0
1976.0,North America,ICEV,AB,108252400.1237919
1976.0,North America,ICEV,C,127213534.23449773
1976.0,North America,ICEV,DE,163098422.90389833
1976.0,North America,ICEV,SUV,69341737.05144945
1976.0,North America,HEV,AB,0.0
1976.0,North America,HEV,C,0.0
1976.0,North America,HEV,DE,0.0
1976.0,North America,HEV,SUV,0.0
1976.0,North America,PHEV,AB,0.0
1976.0,North America,PHEV,C,0.0
1976.0,North America,PHEV,DE,0.0
1976.0,North America,PHEV,SUV,0.0
1976.0,North America,BEV,AB,0.0
1976.0,North America,BEV,C,0.0
1976.0,North America,BEV,DE,0.0
1976.0,North America,BEV,SUV,0.0
1976.0,Europe,ICEV,AB,120770749.91659153
1976.0,Europe,ICEV,C,141924556.97491387
1976.0,Europe,ICEV,DE,181959188.17312238
1976.0,Europe,ICEV,SUV,77360442.58276077
1976.0,Europe,HEV,AB,0.0
1976.0,Europe,HEV,C,0.0
1976.0,Europe,HEV,DE,0.0
1976.0,Europe,HEV,SUV,0.0
1976.0,Europe,PHEV,AB,0.0
1976.0,Europe,PHEV,C,0.0
1976.0,Europe,PHEV,DE,0.0
1976.0,Europe,PHEV,SUV,0.0
1976.0,Europe,BEV,AB,0.0
1976.0,Europe,BEV,C,0.0
1976.0,Europe,BEV,DE,0.0
1976.0,Europe,BEV,SUV,0.0
1976.0,China,ICEV,AB,259279.4855131471
1976.0,China,ICEV,C,304694.02681983064
1976.0,China,ICEV,DE,390643.30333710817
1976.0,China,ICEV,SUV,166083.06039152946
1976.0,China,HEV,AB,0.0
1976.0,China,HEV,C,0.0
1976.0,China,HEV,DE,0.0
1976.0,China,HEV,SUV,0.0
1976.0,China,PHEV,AB,0.0
1976.0,China,PHEV,C,0.0
1976.0,China,PHEV,DE,0.0
1976.0,China,PHEV,SUV,0.0
1976.0,China,BEV,AB,0.0
1976.0,China,BEV,C,0.0
1976.0,China,BEV,DE,0.0
1976.0,China,BEV,SUV,0.0
1976.0,Japan and South Korea,ICEV,AB,26275859.394346666
1976.0,Japan and South Korea,ICEV,C,30878252.443189163
1976.0,Japan and South Korea,ICEV,DE,39588510.02621453
1976.0,Japan and South Korea,ICEV,SUV,16831162.45773842
1976.0,Japan and South Korea,HEV,AB,0.0
1976.0,Japan and South Korea,HEV,C,0.0
1976.0,Japan and South Korea,HEV,DE,0.0
1976.0,Japan and South Korea,HEV,SUV,0.0
1976.0,Japan and South Korea,PHEV,AB,0.0
1976.0,Japan and South Korea,PHEV,C,0.0
1976.0,Japan and South Korea,PHEV,DE,0.0
1976.0,Japan and South Korea,PHEV,SUV,0.0
1976.0,Japan and South Korea,BEV,AB,0.0
1976.0,Japan and South Korea,BEV,C,0.0
1976.0,Japan and South Korea,BEV,DE,0.0
1976.0,Japan and South Korea,BEV,SUV,0.0
1976.0,Rest of the world,ICEV,AB,2370436.7635188857
1976.0,Rest of the world,ICEV,C,2785634.6651139623
1976.0,Rest of the world,ICEV,DE,3571417.3291422515
1976.0,Rest of the world,ICEV,SUV,1518397.7682254624
1976.0,Rest of the world,HEV,AB,0.0
1976.0,Rest of the world,HEV,C,0.0
1976.0,Rest of the world,HEV,DE,0.0
1976.0,Rest of the world,HEV,SUV,0.0
1976.0,Rest of the world,PHEV,AB,0.0
1976.0,Rest of the world,PHEV,C,0.0
1976.0,Rest of the world,PHEV,DE,0.0
1976.0,Rest of the world,PHEV,SUV,0.0
1976.0,Rest of the world,BEV,AB,0.0
1976.0,Rest of the world,BEV,C,0.0
1976.0,Rest of the world,BEV,DE,0.0
1976.0,Rest of the world,BEV,SUV,0.0
1977.0,North America,ICEV,AB,128855055.59554802
1977.0,North America,ICEV,C,150688958.05087873
1977.0,North America,ICEV,DE,193012065.42390683
1977.0,North America,ICEV,SUV,82007753.68489915
1977.0,North America,HEV,AB,0.0
1977.0,North America,HEV,C,0.0
1977.0,North America,HEV,DE,0.0
1977.0,North America,HEV,SUV,0.0
1977.0,North America,PHEV,AB,0.0
1977.0,North America,PHEV,C,0.0
1977.0,North America,PHEV,DE,0.0
1977.0,North America,PHEV,SUV,0.0
1977.0,North America,BEV,AB,0.0
1977.0,North America,BEV,C,0.0
1977.0,North America,BEV,DE,0.0
1977.0,North America,BEV,SUV,0.0
1977.0,Europe,ICEV,AB,126317497.02736759
1977.0,Europe,ICEV,C,147721421.7375779
1977.0,Europe,ICEV,DE,189211054.91551077
1977.0,Europe,ICEV,SUV,80392764.83515212
1977.0,Europe,HEV,AB,0.0
1977.0,Europe,HEV,C,0.0
1977.0,Europe,HEV,DE,0.0
1977.0,Europe,HEV,SUV,0.0
1977.0,Europe,PHEV,AB,0.0
1977.0,Europe,PHEV,C,0.0
1977.0,Europe,PHEV,DE,0.0
1977.0,Europe,PHEV,SUV,0.0
1977.0,Europe,BEV,AB,0.0
1977.0,Europe,BEV,C,0.0
1977.0,Europe,BEV,DE,0.0
1977.0,Europe,BEV,SUV,0.0
1977.0,China,ICEV,AB,312249.2202991526
1977.0,China,ICEV,C,365158.4289154137
1977.0,China,ICEV,DE,467718.2952457336
1977.0,China,ICEV,SUV,198726.05718296277
1977.0,China,HEV,AB,0.0
1977.0,China,HEV,C,0.0
1977.0,China,HEV,DE,0.0
1977.0,China,HEV,SUV,0.0
1977.0,China,PHEV,AB,0.0
1977.0,China,PHEV,C,0.0
1977.0,China,PHEV,DE,0.0
1977.0,China,PHEV,SUV,0.0
1977.0,China,BEV,AB,0.0
1977.0,China,BEV,C,0.0
1977.0,China,BEV,DE,0.0
1977.0,China,BEV,SUV,0.0
1977.0,Japan and South Korea,ICEV,AB,28655183.424276643
1977.0,Japan and South Korea,ICEV,C,33510673.7799603
1977.0,Japan and South Korea,ICEV,DE,42922616.51867716
1977.0,Japan and South Korea,ICEV,SUV,18237136.39478555
1977.0,Japan and South Korea,HEV,AB,0.0
1977.0,Japan and South Korea,HEV,C,0.0
1977.0,Japan and South Korea,HEV,DE,0.0
1977.0,Japan and South Korea,HEV,SUV,0.0
1977.0,Japan and South Korea,PHEV,AB,0.0
1977.0,Japan and South Korea,PHEV,C,0.0
1977.0,Japan and South Korea,PHEV,DE,0.0
1977.0,Japan and South Korea,PHEV,SUV,0.0
1977.0,Japan and South Korea,BEV,AB,0.0
1977.0,Japan and South Korea,BEV,C,0.0
1977.0,Japan and South Korea,BEV,DE,0.0
1977.0,Japan and South Korea,BEV,SUV,0.0
1977.0,Rest of the world,ICEV,AB,2744759.9204051797
1977.0,Rest of the world,ICEV,C,3209846.991210794
1977.0,Rest of the world,ICEV,DE,4111377.5387518876
1977.0,Rest of the world,ICEV,SUV,1746858.8596422009
1977.0,Rest of the world,HEV,AB,0.0
1977.0,Rest of the world,HEV,C,0.0
1977.0,Rest of the world,HEV,DE,0.0
1977.0,Rest of the world,HEV,SUV,0.0
1977.0,Rest of the world,PHEV,AB,0.0
1977.0,Rest of the world,PHEV,C,0.0
1977.0,Rest of the world,PHEV,DE,0.0
1977.0,Rest of the world,PHEV,SUV,0.0
1977.0,Rest of the world,BEV,AB,0.0
1977.0,Rest of the world,BEV,C,0.0
1977.0,Rest of the world,BEV,DE,0.0
1977.0,Rest of the world,BEV,SUV,0.0
1978.0,North America,ICEV,AB,140454275.27036968
1978.0,North America,ICEV,C,163455091.67541847
1978.0,North America,ICEV,DE,209164548.34397256
1978.0,North America,ICEV,SUV,88814474.36947484
1978.0,North America,HEV,AB,0.0
1978.0,North America,HEV,C,0.0
1978.0,North America,HEV,DE,0.0
1978.0,North America,HEV,SUV,0.0
1978.0,North America,PHEV,AB,0.0
1978.0,North America,PHEV,C,0.0
1978.0,North America,PHEV,DE,0.0
1978.0,North America,PHEV,SUV,0.0
1978.0,North America,BEV,AB,0.0
1978.0,North America,BEV,C,0.0
1978.0,North America,BEV,DE,0.0
1978.0,North America,BEV,SUV,0.0
1978.0,Europe,ICEV,AB,132418772.04750666
1978.0,Europe,ICEV,C,154103693.0553134
1978.0,Europe,ICEV,DE,197198074.56386653
1978.0,Europe,ICEV,SUV,83733326.11920612
1978.0,Europe,HEV,AB,0.0
1978.0,Europe,HEV,C,0.0
1978.0,Europe,HEV,DE,0.0
1978.0,Europe,HEV,SUV,0.0
1978.0,Europe,PHEV,AB,0.0
1978.0,Europe,PHEV,C,0.0
1978.0,Europe,PHEV,DE,0.0
1978.0,Europe,PHEV,SUV,0.0
1978.0,Europe,BEV,AB,0.0
1978.0,Europe,BEV,C,0.0
1978.0,Europe,BEV,DE,0.0
1978.0,Europe,BEV,SUV,0.0
1978.0,China,ICEV,AB,376002.5864873574
1978.0,China,ICEV,C,437576.83506734116
1978.0,China,ICEV,DE,559943.163192448
1978.0,China,ICEV,SUV,237760.45276054743
1978.0,China,HEV,AB,0.0
1978.0,China,HEV,C,0.0
1978.0,China,HEV,DE,0.0
1978.0,China,HEV,SUV,0.0
1978.0,China,PHEV,AB,0.0
1978.0,China,PHEV,C,0.0
1978.0,China,PHEV,DE,0.0
1978.0,China,PHEV,SUV,0.0
1978.0,China,BEV,AB,0.0
1978.0,China,BEV,C,0.0
1978.0,China,BEV,DE,0.0
1978.0,China,BEV,SUV,0.0
1978.0,Japan and South Korea,ICEV,AB,34379827.73837416
1978.0,Japan and South Korea,ICEV,C,40009874.2736281
1978.0,Japan and South Korea,ICEV,DE,51198449.65344133
1978.0,Japan and South Korea,ICEV,SUV,21739646.75421272
1978.0,Japan and South Korea,HEV,AB,0.0
1978.0,Japan and South Korea,HEV,C,0.0
1978.0,Japan and South Korea,HEV,DE,0.0
1978.0,Japan and South Korea,HEV,SUV,0.0
1978.0,Japan and South Korea,PHEV,AB,0.0
1978.0,Japan and South Korea,PHEV,C,0.0
1978.0,Japan and South Korea,PHEV,DE,0.0
1978.0,Japan and South Korea,PHEV,SUV,0.0
1978.0,Japan and South Korea,BEV,AB,0.0
1978.0,Japan and South Korea,BEV,C,0.0
1978.0,Japan and South Korea,BEV,DE,0.0
1978.0,Japan and South Korea,BEV,SUV,0.0
1978.0,Rest of the world,ICEV,AB,3177239.8368020123
1978.0,Rest of the world,ICEV,C,3697545.181871897
1978.0,Rest of the world,ICEV,DE,4731546.50626265
1978.0,Rest of the world,ICEV,SUV,2009087.1958730377
1978.0,Rest of the world,HEV,AB,0.0
1978.0,Rest of the world,HEV,C,0.0
1978.0,Rest of the world,HEV,DE,0.0
1978.0,Rest of the world,HEV,SUV,0.0
1978.0,Rest of the world,PHEV,AB,0.0
1978.0,Rest of the world,PHEV,C,0.0
1978.0,Rest of the world,PHEV,DE,0.0
1978.0,Rest of the world,PHEV,SUV,0.0
1978.0,Rest of the world,BEV,AB,0.0
1978.0,Rest of the world,BEV,C,0.0
1978.0,Rest of the world,BEV,DE,0.0
1978.0,Rest of the world,BEV,SUV,0.0
1979.0,North America,ICEV,AB,143704465.4443973
1979.0,North America,ICEV,C,166418553.08960867
1979.0,North America,ICEV,DE,212756523.6488006
1979.0,North America,ICEV,SUV,90282687.81702216
1979.0,North America,HEV,AB,0.0
1979.0,North America,HEV,C,0.0
1979.0,North America,HEV,DE,0.0
1979.0,North America,HEV,SUV,0.0
1979.0,North America,PHEV,AB,0.0
1979.0,North America,PHEV,C,0.0
1979.0,North America,PHEV,DE,0.0
1979.0,North America,PHEV,SUV,0.0
1979.0,North America,BEV,AB,0.0
1979.0,North America,BEV,C,0.0
1979.0,North America,BEV,DE,0.0
1979.0,North America,BEV,SUV,0.0
1979.0,Europe,ICEV,AB,137244979.74909538
1979.0,Europe,ICEV,C,158938073.90066445
1979.0,Europe,ICEV,DE,203193162.36533836
1979.0,Europe,ICEV,SUV,86224499.8638224
1979.0,Europe,HEV,AB,0.0
1979.0,Europe,HEV,C,0.0
1979.0,Europe,HEV,DE,0.0
1979.0,Europe,HEV,SUV,0.0
1979.0,Europe,PHEV,AB,0.0
1979.0,Europe,PHEV,C,0.0
1979.0,Europe,PHEV,DE,0.0
1979.0,Europe,PHEV,SUV,0.0
1979.0,Europe,BEV,AB,0.0
1979.0,Europe,BEV,C,0.0
1979.0,Europe,BEV,DE,0.0
1979.0,Europe,BEV,SUV,0.0
1979.0,China,ICEV,AB,452737.2110208382
1979.0,China,ICEV,C,524297.3581573572
1979.0,China,ICEV,DE,670283.938953286
1979.0,China,ICEV,SUV,284433.2788082976
1979.0,China,HEV,AB,0.0
1979.0,China,HEV,C,0.0
1979.0,China,HEV,DE,0.0
1979.0,China,HEV,SUV,0.0
1979.0,China,PHEV,AB,0.0
1979.0,China,PHEV,C,0.0
1979.0,China,PHEV,DE,0.0
1979.0,China,PHEV,SUV,0.0
1979.0,China,BEV,AB,0.0
1979.0,China,BEV,C,0.0
1979.0,China,BEV,DE,0.0
1979.0,China,BEV,SUV,0.0
1979.0,Japan and South Korea,ICEV,AB,38698241.87821498
1979.0,Japan and South Korea,ICEV,C,44814929.03208403
1979.0,Japan and South Korea,ICEV,DE,57293302.52799357
1979.0,Japan and South Korea,ICEV,SUV,24312266.704825003
1979.0,Japan and South Korea,HEV,AB,0.0
1979.0,Japan and South Korea,HEV,C,0.0
1979.0,Japan and South Korea,HEV,DE,0.0
1979.0,Japan and South Korea,HEV,SUV,0.0
1979.0,Japan and South Korea,PHEV,AB,0.0
1979.0,Japan and South Korea,PHEV,C,0.0
1979.0,Japan and South Korea,PHEV,DE,0.0
1979.0,Japan and South Korea,PHEV,SUV,0.0
1979.0,Japan and South Korea,BEV,AB,0.0
1979.0,Japan and South Korea,BEV,C,0.0
1979.0,Japan and South Korea,BEV,DE,0.0
1979.0,Japan and South Korea,BEV,SUV,0.0
1979.0,Rest of the world,ICEV,AB,3676851.313745588
1979.0,Rest of the world,ICEV,C,4258018.522019588
1979.0,Rest of the world,ICEV,DE,5443631.143033043
1979.0,Rest of the world,ICEV,SUV,2309990.982409259
1979.0,Rest of the world,HEV,AB,0.0
1979.0,Rest of the world,HEV,C,0.0
1979.0,Rest of the world,HEV,DE,0.0
1979.0,Rest of the world,HEV,SUV,0.0
1979.0,Rest of the world,PHEV,AB,0.0
1979.0,Rest of the world,PHEV,C,0.0
1979.0,Rest of the world,PHEV,DE,0.0
1979.0,Rest of the world,PHEV,SUV,0.0
1979.0,Rest of the world,BEV,AB,0.0
1979.0,Rest of the world,BEV,C,0.0
1979.0,Rest of the world,BEV,DE,0.0
1979.0,Rest of the world,BEV,SUV,0.0
1980.0,North America,ICEV,AB,131573023.25110771
1980.0,North America,ICEV,C,151614797.13166222
1980.0,North America,ICEV,DE,193652163.50257498
1980.0,North America,ICEV,SUV,82124364.9960607
1980.0,North America,HEV,AB,0.0
1980.0,North America,HEV,C,0.0
1980.0,North America,HEV,DE,0.0
1980.0,North America,HEV,SUV,0.0
1980.0,North America,PHEV,AB,0.0
1980.0,North America,PHEV,C,0.0
1980.0,North America,PHEV,DE,0.0
1980.0,North America,PHEV,SUV,0.0
1980.0,North America,BEV,AB,0.0
1980.0,North America,BEV,C,0.0
1980.0,North America,BEV,DE,0.0
1980.0,North America,BEV,SUV,0.0
1980.0,Europe,ICEV,AB,129776901.32989779
1980.0,Europe,ICEV,C,149545082.12489942
1980.0,Europe,ICEV,DE,191008590.47094464
1980.0,Europe,ICEV,SUV,81003273.69185503
1980.0,Europe,HEV,AB,0.0
1980.0,Europe,HEV,C,0.0
1980.0,Europe,HEV,DE,0.0
1980.0,Europe,HEV,SUV,0.0
1980.0,Europe,PHEV,AB,0.0
1980.0,Europe,PHEV,C,0.0
1980.0,Europe,PHEV,DE,0.0
1980.0,Europe,PHEV,SUV,0.0
1980.0,Europe,BEV,AB,0.0
1980.0,Europe,BEV,C,0.0
1980.0,Europe,BEV,DE,0.0
1980.0,Europe,BEV,SUV,0.0
1980.0,China,ICEV,AB,545096.6008537222
1980.0,China,ICEV,C,628128.0806162518
1980.0,China,ICEV,DE,802285.5556929993
1980.0,China,ICEV,SUV,340234.73125784716
1980.0,China,HEV,AB,0.0
1980.0,China,HEV,C,0.0
1980.0,China,HEV,DE,0.0
1980.0,China,HEV,SUV,0.0
1980.0,China,PHEV,AB,0.0
1980.0,China,PHEV,C,0.0
1980.0,China,PHEV,DE,0.0
1980.0,China,PHEV,SUV,0.0
1980.0,China,BEV,AB,0.0
1980.0,China,BEV,C,0.0
1980.0,China,BEV,DE,0.0
1980.0,China,BEV,SUV,0.0
1980.0,Japan and South Korea,ICEV,AB,39186494.11669818
1980.0,Japan and South Korea,ICEV,C,45155550.95564966
1980.0,Japan and South Korea,ICEV,DE,57675571.92401629
1980.0,Japan and South Korea,ICEV,SUV,24459162.419744838
1980.0,Japan and South Korea,HEV,AB,0.0
1980.0,Japan and South Korea,HEV,C,0.0
1980.0,Japan and South Korea,HEV,DE,0.0
1980.0,Japan and South Korea,HEV,SUV,0.0
1980.0,Japan and South Korea,PHEV,AB,0.0
1980.0,Japan and South Korea,PHEV,C,0.0
1980.0,Japan and South Korea,PHEV,DE,0.0
1980.0,Japan and South Korea,PHEV,SUV,0.0
1980.0,Japan and South Korea,BEV,AB,0.0
1980.0,Japan and South Korea,BEV,C,0.0
1980.0,Japan and South Korea,BEV,DE,0.0
1980.0,Japan and South Korea,BEV,SUV,0.0
1980.0,Rest of the world,ICEV,AB,4253931.093044909
1980.0,Rest of the world,ICEV,C,4901908.337647354
1980.0,Rest of the world,ICEV,DE,6261032.384935221
1980.0,Rest of the world,ICEV,SUV,2655190.107523583
1980.0,Rest of the world,HEV,AB,0.0
1980.0,Rest of the world,HEV,C,0.0
1980.0,Rest of the world,HEV,DE,0.0
1980.0,Rest of the world,HEV,SUV,0.0
1980.0,Rest of the world,PHEV,AB,0.0
1980.0,Rest of the world,PHEV,C,0.0
1980.0,Rest of the world,PHEV,DE,0.0
1980.0,Rest of the world,PHEV,SUV,0.0
1980.0,Rest of the world,BEV,AB,0.0
1980.0,Rest of the world,BEV,C,0.0
1980.0,Rest of the world,BEV,DE,0.0
1980.0,Rest of the world,BEV,SUV,0.0
1981.0,North America,ICEV,AB,129228819.75757553
1981.0,North America,ICEV,C,148167929.32689664
1981.0,North America,ICEV,DE,189080139.57123524
1981.0,North America,ICEV,SUV,80136066.21172166
1981.0,North America,HEV,AB,0.0
1981.0,North America,HEV,C,0.0
1981.0,North America,HEV,DE,0.0
1981.0,North America,HEV,SUV,0.0
1981.0,North America,PHEV,AB,0.0
1981.0,North America,PHEV,C,0.0
1981.0,North America,PHEV,DE,0.0
1981.0,North America,PHEV,SUV,0.0
1981.0,North America,BEV,AB,0.0
1981.0,North America,BEV,C,0.0
1981.0,North America,BEV,DE,0.0
1981.0,North America,BEV,SUV,0.0
1981.0,Europe,ICEV,AB,130612127.85012488
1981.0,Europe,ICEV,C,149753967.9216828
1981.0,Europe,ICEV,DE,191104116.0162722
1981.0,Europe,ICEV,SUV,80993869.20879073
1981.0,Europe,HEV,AB,0.0
1981.0,Europe,HEV,C,0.0
1981.0,Europe,HEV,DE,0.0
1981.0,Europe,HEV,SUV,0.0
1981.0,Europe,PHEV,AB,0.0
1981.0,Europe,PHEV,C,0.0
1981.0,Europe,PHEV,DE,0.0
1981.0,Europe,PHEV,SUV,0.0
1981.0,Europe,BEV,AB,0.0
1981.0,Europe,BEV,C,0.0
1981.0,Europe,BEV,DE,0.0
1981.0,Europe,BEV,SUV,0.0
1981.0,China,ICEV,AB,656251.5199993161
1981.0,China,ICEV,C,752428.3593886736
1981.0,China,ICEV,DE,960189.2923581547
1981.0,China,ICEV,SUV,406948.04268012615
1981.0,China,HEV,AB,0.0
1981.0,China,HEV,C,0.0
1981.0,China,HEV,DE,0.0
1981.0,China,HEV,SUV,0.0
1981.0,China,PHEV,AB,0.0
1981.0,China,PHEV,C,0.0
1981.0,China,PHEV,DE,0.0
1981.0,China,PHEV,SUV,0.0
1981.0,China,BEV,AB,0.0
1981.0,China,BEV,C,0.0
1981.0,China,BEV,DE,0.0
1981.0,China,BEV,SUV,0.0
1981.0,Japan and South Korea,ICEV,AB,41990624.502455816
1981.0,Japan and South Korea,ICEV,C,48144553.94194225
1981.0,Japan and South Korea,ICEV,DE,61438254.69041514
1981.0,Japan and South Korea,ICEV,SUV,26038800.568733692
1981.0,Japan and South Korea,HEV,AB,0.0
1981.0,Japan and South Korea,HEV,C,0.0
1981.0,Japan and South Korea,HEV,DE,0.0
1981.0,Japan and South Korea,HEV,SUV,0.0
1981.0,Japan and South Korea,PHEV,AB,0.0
1981.0,Japan and South Korea,PHEV,C,0.0
1981.0,Japan and South Korea,PHEV,DE,0.0
1981.0,Japan and South Korea,PHEV,SUV,0.0
1981.0,Japan and South Korea,BEV,AB,0.0
1981.0,Japan and South Korea,BEV,C,0.0
1981.0,Japan and South Korea,BEV,DE,0.0
1981.0,Japan and South Korea,BEV,SUV,0.0
1981.0,Rest of the world,ICEV,AB,4920317.9253628235
1981.0,Rest of the world,ICEV,C,5641414.353227388
1981.0,Rest of the world,ICEV,DE,7199124.791263262
1981.0,Rest of the world,ICEV,SUV,3051137.6935057263
1981.0,Rest of the world,HEV,AB,0.0
1981.0,Rest of the world,HEV,C,0.0
1981.0,Rest of the world,HEV,DE,0.0
1981.0,Rest of the world,HEV,SUV,0.0
1981.0,Rest of the world,PHEV,AB,0.0
1981.0,Rest of the world,PHEV,C,0.0
1981.0,Rest of the world,PHEV,DE,0.0
1981.0,Rest of the world,PHEV,SUV,0.0
1981.0,Rest of the world,BEV,AB,0.0
1981.0,Rest of the world,BEV,C,0.0
1981.0,Rest of the world,BEV,DE,0.0
1981.0,Rest of the world,BEV,SUV,0.0
1982.0,North America,ICEV,AB,122360374.96928033
1982.0,North America,ICEV,C,139586413.48635808
1982.0,North America,ICEV,DE,177973771.32552934
1982.0,North America,ICEV,SUV,75383700.209803
1982.0,North America,HEV,AB,0.0
1982.0,North America,HEV,C,0.0
1982.0,North America,HEV,DE,0.0
1982.0,North America,HEV,SUV,0.0
1982.0,North America,PHEV,AB,0.0
1982.0,North America,PHEV,C,0.0
1982.0,North America,PHEV,DE,0.0
1982.0,North America,PHEV,SUV,0.0
1982.0,North America,BEV,AB,0.0
1982.0,North America,BEV,C,0.0
1982.0,North America,BEV,DE,0.0
1982.0,North America,BEV,SUV,0.0
1982.0,Europe,ICEV,AB,133399310.25554161
1982.0,Europe,ICEV,C,152179423.15721002
1982.0,Europe,ICEV,DE,194029957.36457694
1982.0,Europe,ICEV,SUV,82184560.27960794
1982.0,Europe,HEV,AB,0.0
1982.0,Europe,HEV,C,0.0
1982.0,Europe,HEV,DE,0.0
1982.0,Europe,HEV,SUV,0.0
1982.0,Europe,PHEV,AB,0.0
1982.0,Europe,PHEV,C,0.0
1982.0,Europe,PHEV,DE,0.0
1982.0,Europe,PHEV,SUV,0.0
1982.0,Europe,BEV,AB,0.0
1982.0,Europe,BEV,C,0.0
1982.0,Europe,BEV,DE,0.0
1982.0,Europe,BEV,SUV,0.0
1982.0,China,ICEV,AB,790004.5517500798
1982.0,China,ICEV,C,901222.3282609003
1982.0,China,ICEV,DE,1149065.5326497236
1982.0,China,ICEV,SUV,486705.49030647596
1982.0,China,HEV,AB,0.0
1982.0,China,HEV,C,0.0
1982.0,China,HEV,DE,0.0
1982.0,China,HEV,SUV,0.0
1982.0,China,PHEV,AB,0.0
1982.0,China,PHEV,C,0.0
1982.0,China,PHEV,DE,0.0
1982.0,China,PHEV,SUV,0.0
1982.0,China,BEV,AB,0.0
1982.0,China,BEV,C,0.0
1982.0,China,BEV,DE,0.0
1982.0,China,BEV,SUV,0.0
1982.0,Japan and South Korea,ICEV,AB,46981374.19369676
1982.0,Japan and South Korea,ICEV,C,53595467.69945013
1982.0,Japan and South Korea,ICEV,DE,68334641.41808432
1982.0,Japan and South Korea,ICEV,SUV,28944254.449623663
1982.0,Japan and South Korea,HEV,AB,0.0
1982.0,Japan and South Korea,HEV,C,0.0
1982.0,Japan and South Korea,HEV,DE,0.0
1982.0,Japan and South Korea,HEV,SUV,0.0
1982.0,Japan and South Korea,PHEV,AB,0.0
1982.0,Japan and South Korea,PHEV,C,0.0
1982.0,Japan and South Korea,PHEV,DE,0.0
1982.0,Japan and South Korea,PHEV,SUV,0.0
1982.0,Japan and South Korea,BEV,AB,0.0
1982.0,Japan and South Korea,BEV,C,0.0
1982.0,Japan and South Korea,BEV,DE,0.0
1982.0,Japan and South Korea,BEV,SUV,0.0
1982.0,Rest of the world,ICEV,AB,5689575.175331109
1982.0,Rest of the world,ICEV,C,6490560.307492309
1982.0,Rest of the world,ICEV,DE,8275515.267487602
1982.0,Rest of the world,ICEV,SUV,3505229.7726774476
1982.0,Rest of the world,HEV,AB,0.0
1982.0,Rest of the world,HEV,C,0.0
1982.0,Rest of the world,HEV,DE,0.0
1982.0,Rest of the world,HEV,SUV,0.0
1982.0,Rest of the world,PHEV,AB,0.0
1982.0,Rest of the world,PHEV,C,0.0
1982.0,Rest of the world,PHEV,DE,0.0
1982.0,Rest of the world,PHEV,SUV,0.0
1982.0,Rest of the world,BEV,AB,0.0
1982.0,Rest of the world,BEV,C,0.0
1982.0,Rest of the world,BEV,DE,0.0
1982.0,Rest of the world,BEV,SUV,0.0
1983.0,North America,ICEV,AB,145695525.60394937
1983.0,North America,ICEV,C,165368902.67492765
1983.0,North America,ICEV,DE,210664530.4717771
